ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
167991;Aprovado;CB01;146515;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8,25;Aprovado;2018; 1° Semestre;1;201
167991;Reprovado por Freqüência;CB01;112602;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2018; 1° Semestre;3;201
167991;Aprovado;CB01;146509;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;10;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;146508;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,48;Aprovado;2018; 1° Semestre;1;201
167991;Reprovado por Nota;CB01;145637;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0,65;Reprovado por Nota;2018; 1° Semestre;2;201
167991;Reprovado por Freqüência;CB01;73697;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2018; 1° Semestre;3;201
167991;Aprovado;CB01;145632;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,66;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;145631;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,39;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;148510;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,5;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;145635;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;10;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;145640;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;6,12;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;138774;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;10;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;147314;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,66;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;147315;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,11;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;146516;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,13;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;146517;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,63;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;145636;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,83;Aprovado;2018; 1° Semestre;1;201
167991;Reprovado por Freqüência;CB01;77023;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2018; 1° Semestre;3;201
167991;Aprovado;CB01;95038;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,48;Aprovado;2018; 1° Semestre;1;201
167991;Aprovado;CB01;94377;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8,25;Aprovado;2018; 1° Semestre;1;201
167991;Reprovado por Freqüência;CB01;145638;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2018; 1° Semestre;3;201
167991;Reprovado por Freqüência;CB01;145633;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2018; 1° Semestre;3;201
